UnitID,Institution Name,Tuition and fees (F9899_F3),Imputation/Status Flag For Tuition and fees (F9899_F3),Federal appropriations  grants and contracts (F9899_F3),Imputation/Status Flag For Federal appropriations  grants and contracts (F9899_F3),State and local appropriations  grants and contracts (F9899_F3),Imputation/Status Flag For State and local appropriations  grants and contracts (F9899_F3),Private grants and contracts (F9899_F3),Imputation/Status Flag For Private grants and contracts (F9899_F3),Investment income and investment gains (losses) included in net income (F9899_F3),Imputation/Status Flag For Investment income and investment gains (losses) included in net income (F9899_F3),Sales and services of educational activities (F9899_F3),Imputation/Status Flag For Sales and services of educational activities (F9899_F3),Sales and services of auxiliary enterprises (F9899_F3),Imputation/Status Flag For Sales and services of auxiliary enterprises (F9899_F3),Other revenue (F9899_F3),Imputation/Status Flag For Other revenue (F9899_F3),Total revenues and investment return (F9899_F3),Imputation/Status Flag For Total revenues and investment return (F9899_F3)
247700,National American University-Independence,1654120,R,0,R,0,R,0,R,1242,R,0,R,59278,R,454,R,1715094,R
219204,National American University-Rapid City,5025859,R,0,R,0,R,0,R,97555,R,0,R,916290,R,135451,R,6175155,R
174385,National American University-Roseville,2893098,R,0,R,0,R,0,R,1451,R,0,R,54578,R,20420,R,2969547,R
219213,National American University-Sioux Falls,1920801,R,0,R,0,R,0,R,5009,R,0,R,41847,R,14087,R,1981744,R
378956,National Aviation Academy of Tampa Bay,1856434,R,0,R,0,R,0,R,0,R,0,R,0,R,16418,R,1872852,R
388043,National College-Nashville,967935,N,343452,N,0,N,0,N,0,N,111619,N,0,N,41379,N,1464385,N
122010,NATIONAL INSTITUTE OF TECHNOLOGY-LONG BEACH,8559797,P,4393376,P,755138,P,0,P,0,P,0,P,0,P,0,P,13708311,P
112516,National Polytechnic College of Science,1037045,R,2857702,R,24441,R,0,R,0,R,0,R,131564,R,0,R,4050752,R
214290,New Castle School of Trades,1148639,R,796388,R,489567,R,0,R,0,R,145398,R,132526,R,8000,R,2720518,R
230977,New England Culinary Institute,13964171,R,0,R,0,R,0,R,0,R,0,R,11320851,R,0,R,25285022,R
195845,New York Career Institute,2886000,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2886000,R
214315,Newport Business Institute-Lower Burrell,486686,R,344156,R,248712,R,33544,R,6186,R,0,R,0,R,0,R,1119284,R
216986,Newport Business Institute-Williamsport,523230,R,412172,R,206779,R,21930,R,2278,R,0,R,0,R,0,R,1166389,R
119775,Newschool of Architecture and Design,1536509,R,9346,R,0,R,0,R,0,R,0,R,0,R,0,R,1545855,R
418889,North Central Institute,843118,R,143305,R,6689,R,0,R,0,R,50004,R,0,R,0,R,1043116,R
377546,Northwest College of Art & Design,848400,R,0,R,0,R,0,R,8634,R,0,R,0,R,34211,R,891245,R
174482,Northwest Technical Institute,1348323,R,27029,R,198769,R,0,R,19103,R,36439,R,0,R,1431,R,1631094,R
260992,Northwestern College,22908795,N,3187772,N,0,N,0,N,235087,N,0,N,0,N,221057,N,26552711,N
147749,Northwestern College-Chicago Campus,8892422,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8892422,R
368452,Nossi College of Art,748839,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,748839,R
242972,NUC University,1714970,R,5386366,R,460061,R,0,R,0,R,0,R,0,R,0,R,7561397,R
376039,Oakbridge Academy of Arts,365261,R,160348,R,157605,R,0,R,0,R,0,R,0,R,0,R,683214,R
203739,Ohio Business College-Sandusky,663177,R,0,R,0,R,0,R,0,R,0,R,0,R,3478,R,666655,R
203720,Ohio Business College-Sheffield,605693,R,0,R,0,R,0,R,212,R,0,R,0,R,9214,R,615119,R
204608,Ohio Technical College,2122532,P,441802,P,28609,P,0,P,40992,P,0,P,0,P,808159,P,3442094,P
194204,Olean Business Institute,291608,R,217168,R,357058,R,0,R,7519,R,0,R,90702,R,6239,R,970294,R
181507,OMAHA COLLEGE OF HEALTH CAREERS,1128551,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1128551,R
153427,Orion Technical College,2752377,R,721640,R,0,R,0,R,23087,R,0,R,0,R,25967,R,3523071,R
214838,Pace Institute,1758864,R,0,R,0,R,0,R,8513,R,4019,R,0,R,4336,R,1775732,R
378576,Pacific College of Health and Science,2864576,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2864576,N
115746,Pacifica Graduate Institute,5952889,R,0,R,0,R,0,R,40831,R,0,R,222502,R,1361427,R,7577649,R
130110,Paier College,1630290,R,384994,R,0,R,0,R,0,R,0,R,0,R,0,R,2015284,R
188067,PARKS COLLEGE,2565448,P,0,P,0,P,0,P,21142,P,168442,P,19588,P,0,P,2774620,P
214892,Penn Commercial Business/Technical School,2098744,R,0,R,0,R,0,R,7235,R,46946,R,0,R,0,R,2152925,R
214944,Pennco Tech-Bristol,3521937,R,0,R,0,R,0,R,0,R,11279,R,123519,R,91601,R,3748336,R
213057,Pennsylvania School of Business,51380,R,0,R,0,R,0,R,0,R,0,R,0,R,591608,R,642988,R
105543,Pima Medical Institute-Albuquerque,1645169,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1645169,R
434140,Pima Medical Institute-Chula Vista,298525,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,298525,R
404912,Pima Medical Institute-Denver,1898279,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1898279,R
260691,Pima Medical Institute-Mesa,2526579,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2526579,R
368629,Pima Medical Institute-Seattle,1631802,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1631802,R
105534,Pima Medical Institute-Tucson,3051497,R,0,R,0,R,0,R,81196,R,0,R,0,R,88204,R,3220897,R
177302,Pinnacle Career Institute,2207641,A,0,R,0,R,0,R,0,R,0,R,184407,R,16150,R,2408198,R
210076,Pioneer Pacific College,1227877,R,296603,R,0,R,0,R,0,R,0,R,0,R,0,R,1524480,R
215354,PITTSBURGH BEAUTY ACADEMY,2056382,R,0,R,0,R,0,R,0,R,366875,R,0,R,32302,R,2455559,R
216782,Pittsburgh Career Institute,5125528,R,0,R,0,R,0,R,669969,R,0,R,0,R,156363,R,5951860,R
215415,Pittsburgh Technical College,16511838,R,0,R,0,R,0,R,0,R,0,R,3207868,R,228958,R,19948664,R
260813,Platt College-Aurora,1699482,R,120782,R,1085,R,0,R,0,R,0,R,0,R,6945,R,1828294,R
260789,Platt College-Los Angeles,3382301,R,743005,R,0,R,0,R,0,R,0,R,0,R,0,R,4125306,R
260804,Platt College-Newport Beach,2202176,R,245704,R,0,R,0,R,0,R,0,R,0,R,0,R,2447880,R
121275,Platt College-San Diego,2309510,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2309510,N
194499,Plaza College,587000,R,2057000,R,2992000,R,0,R,50000,R,441000,R,0,R,0,R,6127000,R
126924,Prince Institute-Rocky Mountains,676193,P,0,P,0,P,0,P,1867,P,22523,P,0,P,1431,P,702014,P
101958,Prince Institute-Southeast,452684,R,0,R,0,R,0,R,1942,R,34540,R,5987,R,0,R,495153,R
215433,Prism Career Institute-Upper Darby,1811792,R,0,R,0,R,0,R,15833,R,0,R,2670,R,14819,R,1845114,R
227614,PROFESSIONAL CAREER COLLEGE,1440009,R,0,R,0,R,0,R,0,R,175093,R,0,R,0,R,1615102,R
205054,Professional Skills Institute,2066089,R,0,R,0,R,0,R,24799,R,289157,R,0,R,0,R,2380045,R
136631,PROSPECT HALL SCHOOL OF BUSINESS,28628197,N,0,N,0,N,0,N,0,N,0,N,3701210,N,0,N,32329407,N
380438,Provo College,2689362,R,0,R,0,R,0,R,6782,R,0,R,0,R,0,R,2696144,R
242741,Puerto Rico Technical Junior College Inc,602525,P,0,P,0,P,0,P,58497,P,0,P,0,P,16345,P,677367,P
153418,Purdue University Global-Cedar Rapids,2545563,R,4472721,R,1240687,R,239203,R,0,R,288,R,0,R,178400,R,8676862,R
260901,Purdue University Global-Davenport,1305078,R,2482880,R,675172,R,37365,R,0,R,0,R,123903,R,0,R,4624398,R
162681,Purdue University Global-Hagerstown,2648384,R,2473242,R,383699,R,68842,R,0,R,1292,R,65110,R,314802,R,5955371,R
160940,Purdue University Global-Lewiston,1697705,R,927441,R,0,R,38188,R,28005,R,0,R,316282,R,38680,R,3046301,R
181242,Purdue University Global-Lincoln,4441579,R,2432061,R,58086,R,80811,R,0,R,0,R,253263,R,6053,R,7271853,R
181400,Purdue University Global-Omaha,4011634,R,2482065,R,105011,R,53058,R,0,R,1620,R,0,R,5138,R,6658526,R
243382,Ramirez College of Business and Technology,1843429,R,0,R,0,R,0,R,0,R,40448,R,0,R,32060,R,1915937,R
174622,Rasmussen College-Eagan,1835935,R,0,R,0,R,0,R,0,R,0,R,39644,R,59661,R,1935240,R
174464,Rasmussen College-Eden Prairie,1598960,R,0,R,0,R,0,R,0,R,0,R,0,R,786198,R,2385158,R
174631,Rasmussen College-Mankato,1931600,R,0,R,0,R,0,R,8351,R,0,R,0,R,0,R,1939951,R
175014,Rasmussen University-Minnesota,2309510,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2309510,R
200013,Rasmussen University-North Dakota,677790,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,677790,R
105659,Refrigeration School Inc,1747692,R,186627,R,2362,R,0,R,0,R,0,R,0,R,26938,R,1963619,R
375416,Remington College-Cleveland Campus,2916488,R,0,R,0,R,0,R,0,R,0,R,0,R,25695,R,2942183,R
377111,Remington College-Fort Worth Campus,5268252,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5268252,R
380094,Remington College-Houston Campus,2567208,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2567208,R
412599,Remington College-Memphis Campus,5055188,R,0,R,0,R,0,R,0,R,2567,R,0,R,0,R,5057755,R
366535,Remington College-Mobile Campus,5921803,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5921803,R
160250,Remington College-New Orleans Campus,3899028,R,0,R,0,R,0,R,0,R,179,R,0,R,0,R,3899207,R
135939,Remington College-Tampa Campus,12780140,R,0,R,0,R,0,R,0,R,37690,R,0,R,0,R,12817830,R
127945,Rocky Mountain College of Art and Design,3965560,R,0,R,0,R,0,R,83253,R,11580,R,151003,R,28849,R,4240245,R
421513,Ross College-Hopkinsville,803252,R,442733,R,14665,R,0,R,0,R,89331,R,0,R,0,R,1349981,R
122694,San Joaquin Valley College-Bakersfield,5530030,N,0,N,0,N,0,N,0,N,893736,N,0,N,3635,N,6427401,N
262457,San Joaquin Valley College-Fresno,9130997,N,0,N,0,N,0,N,0,N,0,N,0,N,94365,N,9225362,N
422020,San Joaquin Valley College-Fresno Aviation,566115,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,566115,N
122685,San Joaquin Valley College-Visalia,15196533,P,5130360,P,263641,P,0,P,372302,P,22549,P,0,P,0,P,20985385,P
166276,Sanford-Brown College-Boston,4411479,R,0,R,0,R,0,R,0,R,0,R,42392,R,471914,R,4925785,R
146010,Sanford-Brown College-Chicago,10845248,R,0,R,0,R,0,R,0,R,0,R,0,R,475203,R,11320451,R
129613,Sanford-Brown College-Farmington,3476000,R,0,R,0,R,0,R,0,R,0,R,0,R,495000,R,3971000,R
179201,Sanford-Brown College-Fenton,14019458,R,2719440,R,0,R,435290,R,114033,R,0,R,1659650,R,16567,R,18964438,R
174394,Sanford-Brown College-Mendota Heights,15749637,R,0,R,0,R,0,R,0,R,0,R,0,R,1388695,R,17138332,R
134680,Sanford-Brown College-Tampa,6238828,R,766279,R,86768,R,0,R,0,R,480880,R,0,R,5543,R,7578298,R
376136,Sanford-Brown Institute-Wilkins Township,1140995,N,1313415,N,508148,N,8777,N,30167,N,24940,N,369923,N,248476,N,3644841,N
428107,Santa Barbara College of Oriental Medicine,493458,R,0,R,0,R,5100,R,0,R,86198,R,13083,R,0,R,597839,R
215831,SAWYER SCHOOL,1128551,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1128551,N
192156,SBI Campus-An Affiliate of Sanford-Brown,9666104,R,0,R,0,R,0,R,0,R,0,R,0,R,627763,R,10293867,R
404338,Schiller International University,3183131,R,0,R,0,R,0,R,0,R,0,R,632606,R,0,R,3815737,R
123110,SCHOOL OF COMMUNICATIONS ELECTRONICS,465384,P,31533,P,0,P,0,P,0,P,0,P,0,P,0,P,496917,P
197151,School of Visual Arts,30340048,R,17240355,R,122000,R,0,R,536248,R,0,R,4904794,R,616287,R,53759732,R
215895,Schuylkill Institute of Business Technology,1002149,R,0,R,0,R,0,R,0,R,0,R,0,R,10455,R,1012604,R
219134,SI TANKA UNIVERSITY-HURON CAMPUS,3493241,R,677965,R,43765,R,0,R,0,R,0,R,884772,R,0,R,5099743,R
195492,Simmons Institute of Funeral Service Inc,606901,R,0,R,0,R,0,R,1050,R,0,R,23309,R,26100,R,657360,R
248943,Skyline College-Richmond,6682839,R,996851,R,51892,R,0,R,67320,R,0,R,0,R,245098,R,8044000,R
261931,Skyline College-Roanoke,2591681,R,287493,R,13052,R,0,R,0,R,0,R,55321,R,68385,R,3015932,R
421920,Sonoma College,507357,R,93979,R,50466,R,0,R,-171,R,253304,R,4806,R,12215,R,921956,R
123642,South Coast College,1381353,R,423448,R,10694,R,0,R,31000,R,48773,R,0,R,2820,R,1898088,R
220552,South College,3996918,R,0,R,0,R,0,R,41910,R,0,R,371891,R,14267,R,4424986,R
198242,South College-Asheville,782396,R,0,R,0,R,0,R,33679,R,0,R,105981,R,3884,R,925940,R
216083,South Hills School of Business & Technology,1140995,R,1313415,R,508148,R,8777,R,30167,R,24940,R,369923,R,248476,R,3644841,R
251312,South University-Columbia,1453647,R,0,R,0,R,0,R,114,R,0,R,148975,R,1358,R,1604094,R
101116,South University-Montgomery,1550342,R,0,R,0,R,0,R,33787,R,0,R,150053,R,3629,R,1737811,R
139579,South University-Savannah,3328927,R,0,R,0,R,0,R,37951,R,0,R,304705,R,3181,R,3674764,R
133465,South University-West Palm Beach,2856044,R,0,R,0,R,0,R,20507,R,0,R,234888,R,1382,R,3112821,R
399869,Southern California Institute of Technology,2799375,R,0,R,736924,R,0,R,22216,R,0,R,0,R,0,R,3558515,R
367787,SOUTHERN CALIFORNIA INTERNATIONAL COLLEGE-BREA,3831709,P,66095,P,12255,P,0,P,11019,P,0,P,0,P,0,P,3921078,P
137403,SOUTHERN COLLEGE,1931083,R,0,R,0,R,0,R,0,R,0,R,188012,R,172198,R,2291293,R
366605,Southwest Acupuncture College-Santa Fe,1939437,R,0,R,0,R,0,R,16921,R,601114,R,0,R,0,R,2557472,R
228291,Southwest Institute of Technology,818401,R,183386,R,0,R,0,R,1820,R,0,R,56109,R,38453,R,1098169,R
402776,Southwest University of Visual Arts-Albuquerque,4395767,L,0,L,0,L,0,L,0,L,0,L,0,L,172784,L,4568551,L
104188,Southwest University of Visual Arts-Tucson,2124947,N,0,N,0,N,0,N,10992,N,0,N,0,N,0,N,2135939,N
413680,Spartan College of Aeronautics & Technology,1199650,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1199650,R
126605,Spartan College of Aeronautics and Technology,7410132,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7410132,R
207254,Spartan College of Aeronautics and Technology,18086309,R,1379827,R,0,R,0,R,40476,R,180099,R,1424272,R,0,R,21110983,R
433563,Spencerian College-Lexington,1480948,R,0,R,0,R,0,R,0,R,0,R,12107,R,0,R,1493055,R
157766,Spencerian College-Louisville,2900776,R,0,R,0,R,0,R,35175,R,0,R,197730,R,0,R,3133681,R
205887,Stautzenberger College-Maumee,1921982,R,0,R,167555,R,0,R,5218,R,4418,R,0,A,64640,R,2163813,R
230621,Stevens-Henager College,2309510,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2309510,N
230630,Stevens-Henager College,1857781,P,1851431,P,0,P,0,P,0,P,0,P,0,P,5885,P,3715097,P
178767,Stevens-The Institute of Business & Arts,860608,R,172134,R,0,R,0,R,0,R,0,R,0,R,353,R,1033095,R
131803,Strayer University-District of Columbia,61247637,R,0,R,0,R,0,R,2032885,R,832483,R,193488,R,0,R,64306493,R
157270,Sullivan College of Technology and Design,4991720,R,0,R,0,R,0,R,9577,R,0,R,388739,R,0,R,5390036,R
157793,Sullivan University,20449384,R,0,R,0,R,0,R,0,R,0,R,1954310,R,488830,R,22892524,R
133261,SUMMIT INSTITUTE,1265543,R,0,R,0,R,0,R,7813,R,0,R,0,R,3994,R,1277350,R
149310,Taylor Business Institute,2147139,N,0,N,0,N,0,N,0,N,0,N,0,N,362799,N,2509938,N
196477,Technical Career Institutes,29419000,R,0,R,0,R,0,R,0,R,1261000,R,419000,R,0,R,31099000,R
430704,Texas Health and Science University,388403,R,7238,R,0,R,0,R,0,R,101484,R,0,R,1281,R,498406,R
406307,THE ACADEMY,1098051,N,0,N,0,N,0,N,13235,N,0,N,0,N,132722,N,1244008,N
138813,The Art Institute of Atlanta,16404776,R,0,R,0,R,0,R,0,R,0,R,2444380,R,2045810,A,20894966,A
200624,The Art Institute of Cincinnati-AIC College of Design,492382,R,0,R,0,R,0,R,0,R,0,R,4392,R,0,R,496774,R
126702,The Art Institute of Colorado,19650985,R,1260972,R,0,R,0,R,0,R,0,R,2239193,R,0,R,23151150,R
132338,The Art Institute of Fort Lauderdale,10845248,N,0,N,0,N,0,N,0,N,0,N,0,N,475203,N,11320451,N
222938,The Art Institute of Houston,18759932,R,1443668,R,0,R,0,R,0,R,0,R,2001269,R,0,R,22204869,R
182111,The Art Institute of Las Vegas,28628197,N,0,N,0,N,0,N,0,N,0,N,3701210,N,0,N,32329407,N
365055,The Art Institute of New York City,11089795,R,1161616,R,0,R,0,R,0,R,0,R,837778,R,0,R,13089189,R
210942,The Art Institute of Philadelphia,23176615,R,2144214,R,1543683,R,0,R,0,R,0,R,3653984,R,0,R,30518496,R
428444,The Art Institute of Phoenix,9049213,R,785515,A,0,R,0,R,0,R,0,R,573178,R,370697,R,10778603,R
210960,The Art Institute of Pittsburgh,20323053,R,3610784,R,2070887,R,1127603,R,0,R,0,R,4144632,R,402432,R,31679391,R
208239,The Art Institute of Portland,2020659,R,0,R,0,R,0,R,0,R,0,R,83840,R,0,R,2104499,R
234492,The Art Institute of Seattle,26957984,R,1616897,R,0,R,0,R,0,R,0,R,4129762,R,0,R,32704643,R
173887,The Art Institutes International-Minnesota,5812746,R,344977,R,0,R,0,R,0,R,0,R,538367,R,0,R,6696090,R
210906,The Art Institutes of York-PA,3691187,R,0,R,0,R,0,R,35644,R,0,R,357012,R,33958,R,4117801,R
384209,The Bryman School of Arizona,11984553,R,0,R,0,R,0,R,34527,R,0,R,0,R,14043,R,12033123,R
143075,The College of Office Technology,2461651,R,0,R,0,R,0,R,17362,R,0,R,0,R,193381,R,2672394,R
197285,The College of Westchester,8190592,R,1064971,R,0,R,0,R,0,R,0,R,0,R,15611,R,9271174,R
148177,The Illinois Institute of Art-Chicago,13509768,R,0,R,0,R,0,R,0,R,1460555,R,0,R,126929,R,15097252,R
167321,The New England Institute of Art,4050278,R,278194,R,92550,R,0,R,37037,R,0,R,0,R,0,R,4458059,R
206394,The North Coast College,1157562,R,0,R,0,R,0,R,3826,R,69108,R,0,R,109098,R,1339594,R
126049,Thomas Jefferson School of Law,9686801,P,0,P,0,P,0,P,208497,P,0,P,38549,P,105489,P,10039336,P
156019,TOPEKA TECHNICAL COLLEGE,2231430,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2231430,R
130581,Tri-State College of Acupuncture,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1243503,R,1243503,R
211325,Triangle Tech Carpentry Inc,613467,R,0,R,0,R,0,R,2593,R,61647,R,0,R,7,R,677714,R
216436,Triangle Tech Inc-Pittsburgh,8808318,R,0,R,0,R,0,R,155155,R,740740,R,0,R,31768,R,9735981,R
206224,Trumbull Business College,1096114,R,0,R,0,R,0,R,231373,R,0,R,0,R,1144995,R,2472482,R
207962,Tulsa Welding School-Tulsa,4166103,R,0,R,0,R,0,R,15223,R,0,R,0,R,22661,R,4203987,R
363934,University of Advancing Technology,9655258,R,0,R,0,R,0,R,33423,R,0,R,0,R,65693,R,9754374,R
406006,University of Phoenix-Bay Area Campus,40620458,P,535904,P,0,P,0,P,0,P,2128004,P,0,P,487601,P,43771967,P
432232,University of Phoenix-Central Florida Campus,16458096,R,336746,R,0,R,0,R,0,R,8081,R,0,R,586541,R,17389464,R
405988,University of Phoenix-Colorado Campus,24364214,R,534946,R,0,R,0,R,0,R,4497,R,0,R,1568521,R,26472178,R
421018,University of Phoenix-Detroit Campus,16242422,R,204389,R,0,R,0,R,0,R,165,R,0,R,505361,R,16952337,R
420042,University of Phoenix-Hawaii,6910553,R,205729,R,0,R,0,R,0,R,18968,R,0,R,119433,R,7254683,R
416962,University of Phoenix-Las Vegas Campus,10236074,R,272694,R,0,R,0,R,0,R,18993,R,0,R,206810,R,10734571,R
421009,University of Phoenix-Louisiana Campus,5876104,R,104361,R,0,R,0,R,0,R,175,R,0,R,147253,R,6127893,R
434973,University of Phoenix-Maryland,143115,R,0,R,0,R,0,R,0,R,1346,R,0,R,26554,R,171015,R
405997,University of Phoenix-New Mexico,16833621,R,942640,R,0,R,0,R,0,R,18727,R,0,R,442746,R,18237734,R
434955,University of Phoenix-North Florida Campus,4395767,L,0,L,0,L,0,L,0,L,0,L,0,L,172784,L,4568551,L
434982,University of Phoenix-Oklahoma City Campus,2016042,R,62143,R,0,R,0,R,0,R,390,R,0,R,136283,R,2214858,R
372213,University of Phoenix-Online Campus,68137515,R,752691,R,0,R,0,R,0,R,215448,R,0,R,1476770,R,70582424,R
432241,University of Phoenix-Oregon,5254395,R,130107,R,0,R,0,R,0,R,6884,R,0,R,137398,R,5528784,R
105516,University of Phoenix-Phoenix Campus,61573125,R,1680803,R,0,R,0,R,0,R,4280403,R,0,R,1978992,R,69513323,R
382063,University of Phoenix-Puerto Rico,5175696,R,75072,R,0,R,0,R,0,R,195613,R,0,R,811664,R,6258045,R
419509,University of Phoenix-Sacramento Valley Campus,18027237,P,422087,P,0,P,0,P,0,P,871361,P,0,P,142831,P,19463516,P
372222,University of Phoenix-San Diego Campus,29380395,P,739134,P,0,P,0,P,0,P,206323,P,0,P,162363,P,30488215,P
434946,University of Phoenix-South Florida Campus,4395767,L,0,L,0,L,0,L,0,L,0,L,0,L,172784,L,4568551,L
406015,University of Phoenix-Southern California Campus,138497267,R,3987105,R,0,R,0,R,0,R,3016695,R,0,R,2889524,R,148390591,R
434991,University of Phoenix-Tulsa Campus,4395767,L,0,L,0,L,0,L,0,L,0,L,0,L,172784,L,4568551,L
380465,University of Phoenix-Utah,13006158,R,527325,R,0,R,0,R,0,R,69319,R,0,R,309921,R,13912723,R
432223,University of Phoenix-Washington,5183554,R,82049,R,0,R,0,R,0,R,3459,R,0,R,127908,R,5396970,R
434964,University of Phoenix-West Florida Campus,4395767,L,0,L,0,L,0,L,0,L,0,L,0,L,172784,L,4568551,L
384412,University of the Potomac-Washington DC Campus,1429567,R,0,R,0,R,0,R,0,R,0,R,99017,R,0,R,1528584,R
197081,Utica School of Commerce,2981489,R,0,R,0,R,0,R,0,R,0,R,55906,R,0,R,3037395,R
245342,Vatterott College-Berkeley,21937027,R,0,R,0,R,0,R,-855974,R,79247,R,22851,R,0,R,21183151,R
213914,Vet Tech Institute,1324353,R,600845,R,155985,R,0,R,0,R,0,R,0,R,0,R,2081183,R
420307,Virginia College-Birmingham,1606785,R,0,R,0,R,0,R,17605,R,21,R,0,R,3938785,A,5563196,R
420316,Virginia College-Huntsville,511719,R,0,R,0,R,0,R,3740,R,0,R,0,R,1841966,A,2357425,R
230074,Vista College,1511679,R,329686,R,0,R,0,R,0,R,0,R,0,R,70496,R,1911861,R
403399,Volunteer Beauty Academy-System Office,364891,R,347799,R,0,R,0,R,0,R,233236,R,0,R,25337,R,971263,R
226879,Wade College,1525515,R,0,R,0,R,0,R,9992,R,0,R,0,R,0,R,1535507,R
125231,Walden University,15593636,R,0,R,0,R,0,R,132425,R,0,R,0,R,897505,R,16623566,R
215637,Walnut Hill College,5216618,P,540809,P,200175,P,0,P,50226,P,0,P,386200,P,28008,P,6422036,P
237914,WEBSTER COLLEGE,3888378,R,0,R,0,R,0,R,0,R,0,R,0,R,39748,R,3928126,R
206473,WEST SIDE INSTITUTE OF TECHNOLOGY,2309510,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,2309510,N
405526,WEST VIRGINIA BUSINESS COLLEGE-NUTTER FORT,82108,R,448581,R,0,R,0,R,-999,R,0,R,0,R,0,R,529690,R
237978,West Virginia Business College-Wheeling,54720,R,415379,R,0,R,0,R,0,R,0,R,0,R,0,R,470099,R
237996,West Virginia Junior College-Morgantown,2050523,R,0,R,0,R,0,R,6521,R,0,R,0,R,0,R,2057044,R
417114,Western Career College-Fremont,8625456,R,1678113,R,0,R,0,R,0,R,0,R,0,R,45009,R,10348578,R
126030,Western State College of Law at Argosy University,9861232,R,113325,R,9411,R,0,R,102041,R,0,R,63266,R,163712,R,10312987,R
224660,Western Technical College,1174472,R,1271315,R,143096,R,0,R,32921,R,0,R,0,R,510940,R,3132744,R
224679,Western Technical College,925307,R,378343,R,96971,R,0,R,28614,R,0,R,0,R,1344640,R,2773875,R
381787,Westwood College-Aurora Campus,4129402,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4129402,R
127024,Westwood College-Denver North,11674256,R,0,R,0,R,0,R,0,R,1748097,R,0,R,819870,R,14242223,R
197522,Wood Tobe-Coburn School,4474812,R,0,R,0,R,0,R,0,R,0,R,352543,R,11310,R,4838665,R
369455,Worsham College of Mortuary Science,778305,R,39812,R,0,R,0,R,0,R,0,R,0,R,4239,R,822356,R
240718,WyoTech,16838211,R,0,R,0,R,0,R,165444,R,0,R,2574196,R,120778,R,19698629,R
123208,Wyotech-Fremont,7530093,R,1672692,R,0,R,0,R,0,R,0,R,-33410,R,117400,R,9286775,R
217086,Yorktowne Business Institute,931132,R,321898,R,278041,R,0,R,18213,R,0,R,149925,R,11590,R,1710799,R
217077,YTI Career Institute-York,9553039,R,0,R,0,R,0,R,154497,R,0,R,0,R,319312,R,10026848,R